lon,lat,beach_score,float_score,hazard_index,hazard_class
8.459999999999997,38.86,0.28970691366255835,0.3739002874813602,0.3318036005719593,Low
8.579999999999997,38.86,0.2853887401476062,0.4015124982328091,0.34345061919020764,Low
8.699999999999996,38.86,0.28849463805931896,0.4314726713315364,0.3599836546954277,Low
8.819999999999995,38.86,0.30549786783117067,0.46184233362487437,0.38367010072802255,Low
8.939999999999994,38.86,0.3326033228725312,0.4913808374222557,0.4119920801473934,Medium
9.059999999999993,38.86,0.35493532123025623,0.5200000022204231,0.4374676617253397,Medium
8.339999999999998,38.98,0.29624576113416284,0.32875533687016745,0.3125005490021652,Low
8.459999999999997,38.98,0.2882384986648516,0.3548536735759045,0.32154608612037805,Low
8.579999999999997,38.98,0.28243846479682955,0.3870941613139654,0.3347663130553975,Low
8.699999999999996,38.98,0.2859430757481926,0.423345688956643,0.3546443823524178,Low
8.819999999999995,38.98,0.30903039286074346,0.4607734534289665,0.38490192314485494,Low
8.939999999999994,38.98,0.34846863937513356,0.49778798704133753,0.4231283132082355,Medium
9.059999999999993,38.98,0.3803371913040188,0.5381234528654922,0.4592303220847555,Medium
9.179999999999993,38.98,0.3885889904857042,0.6069105420935801,0.4977497662896422,Medium
9.299999999999992,38.98,0.36884143234724404,0.6051695486953135,0.4870054905212787,Medium
9.419999999999991,38.98,0.32897392293675043,0.3760159843398942,0.3524949536383223,Low
9.53999999999999,38.98,0.29473414311026724,0.3804789000315887,0.33760652157092796,Low
9.65999999999999,38.98,0.2799125827841317,0.3813273642196011,0.33061997350186645,Low
9.779999999999989,38.98,0.27811240000230186,0.399971332171757,0.33904186608702946,Low
8.219999999999999,39.099999999999994,0.30709851313346564,0.2715747330708914,0.28933662310217856,Low
8.339999999999998,39.099999999999994,0.35609808928371145,0.29912608649185374,0.3276120878877826,Low
8.459999999999997,39.099999999999994,0.32257290939452066,0.32642213803788805,0.32449752371620433,Low
8.579999999999997,39.099999999999994,0.3049980410965896,0.3626647140328893,0.33383137756473946,Low
8.699999999999996,39.099999999999994,0.31326671064692235,0.40507224349376914,0.35916947707034574,Low
8.819999999999995,39.099999999999994,0.3252714107373019,0.44885451290797995,0.38706296182264094,Low
8.939999999999994,39.099999999999994,0.37203127633061966,0.48919205899817036,0.430611667664395,Medium
9.059999999999993,39.099999999999994,0.4109840288649995,0.5164454771362315,0.4637147530006155,Medium
9.179999999999993,39.099999999999994,0.42340329418223077,0.5164718877946483,0.4699375909884395,Medium
9.299999999999992,39.099999999999994,0.3922677268451175,0.5377351803372521,0.46500145359118483,Medium
9.419999999999991,39.099999999999994,0.31826085615317967,0.353965930807944,0.3361133934805618,Low
9.53999999999999,39.099999999999994,0.26627658681080263,0.26993104278960306,0.26810381480020284,Low
9.65999999999999,39.099999999999994,0.25613390356731713,0.3531793490528987,0.3046566263101079,Low
9.779999999999989,39.099999999999994,0.2627113755819003,0.3945915104208728,0.32865144300138655,Low
9.899999999999988,39.099999999999994,0.27185369571036627,0.4196449596723719,0.3457493276913691,Low
8.219999999999999,39.21999999999999,0.4397658116785749,0.23417010366457694,0.33696795767157595,Low
8.339999999999998,39.21999999999999,0.4038472293119019,0.24496838136432522,0.3244078053381136,Low
8.459999999999997,39.21999999999999,0.3732655860184572,0.2874491333524084,0.3303573596854328,Low
8.579999999999997,39.21999999999999,0.3587418347859147,0.3261675738238584,0.34245470430488656,Low
8.699999999999996,39.21999999999999,0.3599847736468358,0.3740160585415057,0.3670004160941708,Low
8.819999999999995,39.21999999999999,0.3847652804747691,0.4237882922178525,0.4042767863463108,Medium
8.939999999999994,39.21999999999999,0.4116164258941339,0.45606555888526784,0.43384099238970086,Medium
9.059999999999993,39.21999999999999,0.4251974709327905,0.49512261054587764,0.46016004073933403,Medium
9.179999999999993,39.21999999999999,0.4414475564832235,0.5004001283487655,0.4709238424159945,Medium
9.299999999999992,39.21999999999999,0.40442835148412737,0.48795338766297885,0.44619086957355314,Medium
9.419999999999991,39.21999999999999,0.2976670147084481,0.418351751440197,0.3580093830743225,Low
9.53999999999999,39.21999999999999,0.23715956869293406,0.37252433428205456,0.3048419514874943,Low
9.65999999999999,39.21999999999999,0.23838902787678576,0.3840103655996939,0.31119969673823983,Low
9.779999999999989,39.21999999999999,0.2527147080525326,0.4090905783910353,0.330902643221784,Low
9.899999999999988,39.21999999999999,0.2659239532987224,0.4317200178604859,0.3488219855796042,Low
8.219999999999999,39.33999999999999,0.506791212890487,0.20621992725646712,0.35650557007347705,Low
8.339999999999998,39.33999999999999,0.47806391442264184,0.21135090913447926,0.34470741177856057,Low
8.459999999999997,39.33999999999999,0.45185041096224665,0.24303224264921727,0.347441326805732,Low
8.579999999999997,39.33999999999999,0.43613032341896135,0.28697890855230646,0.3615546159856339,Low
8.699999999999996,39.33999999999999,0.4159206069365827,0.33020983511583146,0.3730652210262071,Low
8.819999999999995,39.33999999999999,0.4194854203593481,0.3725107921567133,0.39599810625803067,Low
8.939999999999994,39.33999999999999,0.4238341905136445,0.4370269518240667,0.43043057116885564,Medium
9.059999999999993,39.33999999999999,0.42773833890121177,0.4651560498045149,0.44644719435286334,Medium
9.179999999999993,39.33999999999999,0.41856832718799875,0.4746258035950601,0.44659706539152944,Medium
9.299999999999992,39.33999999999999,0.380426984528021,0.4634256182246841,0.42192630137635256,Medium
9.419999999999991,39.33999999999999,0.29283175169927655,0.4340721122970925,0.36345193199818454,Low
9.53999999999999,39.33999999999999,0.24135902663196537,0.42167239390230965,0.3315157102671375,Low
9.65999999999999,39.33999999999999,0.24088766833919645,0.42007680836957034,0.3304822383543834,Low
9.779999999999989,39.33999999999999,0.2535849755040484,0.43374389961132087,0.3436644375576846,Low
9.899999999999988,39.33999999999999,0.26609039469304446,0.45273918570689153,0.359414790199968,Low
8.219999999999999,39.45999999999999,0.593636914119701,0.17196409292997378,0.3828005035248374,Low
8.339999999999998,39.45999999999999,0.5764016969397566,0.17159783593517386,0.37399976643746524,Low
8.459999999999997,39.45999999999999,0.5552961211270162,0.19680755322447716,0.3760518371757467,Low
8.579999999999997,39.45999999999999,0.5338059781264906,0.23104293321026964,0.3824244556683801,Low
8.699999999999996,39.45999999999999,0.4829878391701955,0.2786493190373367,0.3808185791037661,Low
8.819999999999995,39.45999999999999,0.4627111165853544,0.3210295469004587,0.39187033174290653,Low
8.939999999999994,39.45999999999999,0.44442178754557377,0.39937908653987647,0.4219004370427251,Medium
9.059999999999993,39.45999999999999,0.42957255248972626,0.4311126287397758,0.430342590614751,Medium
9.179999999999993,39.45999999999999,0.4133094689150249,0.44493179320540915,0.42912063106021703,Medium
9.299999999999992,39.45999999999999,0.3537988514582592,0.4434027621036768,0.398600806780968,Low
9.419999999999991,39.45999999999999,0.30323395062084635,0.433199213781314,0.36821658220108017,Low
9.53999999999999,39.45999999999999,0.26725263289724155,0.43497401762518617,0.35111332526121386,Low
9.65999999999999,39.45999999999999,0.2588055229220485,0.4440475554791074,0.351426539200578,Low
9.779999999999989,39.45999999999999,0.2637344980419504,0.4575525401601263,0.36064351910103837,Low
9.899999999999988,39.45999999999999,0.27181041342311635,0.47901541323112234,0.37541291332711935,Low
8.219999999999999,39.579999999999984,0.7397347815969733,0.13998075175164057,0.4398577666743069,Medium
8.339999999999998,39.579999999999984,0.691529187954535,0.13187276571085974,0.41170097683269735,Medium
8.459999999999997,39.579999999999984,0.6788576530219355,0.15154731296026588,0.4152024829911007,Medium
8.579999999999997,39.579999999999984,0.6526334457649879,0.19164896984121116,0.42214120780309955,Medium
8.699999999999996,39.579999999999984,0.5715657122462868,0.23181380571621252,0.4016897589812497,Medium
8.819999999999995,39.579999999999984,0.5264995709315183,0.3058298587127134,0.41616471482211587,Medium
8.939999999999994,39.579999999999984,0.4852081368632363,0.3543676549291267,0.4197878958961815,Medium
9.059999999999993,39.579999999999984,0.4516141409818288,0.39894859079445705,0.4252813658881429,Medium
9.179999999999993,39.579999999999984,0.4224867871877564,0.4188813531892378,0.4206840701884971,Medium
9.299999999999992,39.579999999999984,0.38980735879188627,0.4258148885292196,0.40781112366055294,Medium
